Date,Discharge,SWE_380,Pr_Acc_380,Temp_Max_380,Temp_Min_380,Temp_Ave_380,Pr_Inc_380,SWE_737,Pr_Acc_737,Temp_Max_737,Temp_Min_737,Temp_Ave_737,Pr_Inc_737
1827,92.14583333333331,0.0,0.0,44.0,31.0,36.0,0.2,0.0,0.0,41.0,28.0,34.0,0.4
1828,96.21875,0.1,0.2,50.0,32.0,38.0,0.0,0.7,0.4,44.0,29.0,34.0,0.1
1829,83.41666666666667,0.1,0.2,48.0,31.0,39.0,0.5,0.7,0.5,43.0,29.0,36.0,0.4
1830,103.65625,0.6,0.7,31.0,17.0,24.0,0.4,1.3,0.9,28.0,17.0,22.0,0.6
1831,98.26041666666669,0.9,1.1,32.0,17.0,22.0,0.0,1.8,1.5,31.0,9.0,19.0,0.7
1832,90.58333333333331,0.7,1.1,46.0,16.0,28.0,0.1,1.8,2.2,47.0,9.0,26.0,0.0
1833,94.85416666666669,0.7,1.2,57.0,27.0,39.0,0.0,1.8,2.2,59.0,23.0,35.0,0.0
1834,97.3125,0.6,1.2,61.0,32.0,43.0,0.0,1.7,2.2,60.0,28.0,40.0,0.1
1835,97.82291666666669,0.3,1.2,60.0,34.0,44.0,0.0,1.5,2.3,60.0,27.0,40.0,0.0
1836,99.92708333333331,0.2,1.2,59.0,33.0,42.0,0.0,1.5,2.3,57.0,26.0,39.0,0.0
1837,93.77083333333331,0.2,1.2,62.0,31.0,42.0,0.0,1.4,2.3,58.0,25.0,36.0,0.0
1838,90.52083333333331,0.2,1.2,62.0,35.0,44.0,0.0,1.2,2.3,59.0,27.0,39.0,0.0
1839,89.16666666666669,0.2,1.2,65.0,33.0,44.0,0.0,0.8,2.3,57.0,28.0,40.0,0.0
1840,87.45833333333331,0.2,1.2,64.0,38.0,47.0,0.0,0.7,2.3,56.0,35.0,43.0,0.0
1841,86.29166666666669,0.2,1.2,54.0,31.0,40.0,0.0,0.7,2.3,50.0,27.0,36.0,0.0
1842,85.70833333333333,0.2,1.2,42.0,22.0,29.0,0.0,0.7,2.3,35.0,15.0,25.0,0.0
1843,84.27083333333333,0.0,1.2,35.0,21.0,27.0,0.0,0.7,2.3,31.0,14.0,22.0,0.1
1844,79.85416666666667,0.0,1.2,49.0,18.0,31.0,0.1,0.8,2.4,49.0,13.0,27.0,0.0
1845,80.60416666666667,0.0,1.3,50.0,26.0,36.0,0.0,0.7,2.4,50.0,22.0,32.0,0.0
1846,82.42708333333333,0.0,1.3,48.0,28.0,36.0,0.0,0.7,2.4,48.0,27.0,34.0,0.1
1847,86.1875,0.0,1.3,46.0,25.0,35.0,0.0,0.7,2.5,44.0,24.0,33.0,0.0
1848,86.125,0.0,1.3,44.0,30.0,35.0,0.0,0.8,2.5,46.0,28.0,34.0,0.0
1849,91.40625,0.0,1.3,45.0,29.0,35.0,0.0,0.8,2.5,40.0,26.0,32.0,0.0
1850,93.04166666666669,0.0,1.3,46.0,25.0,34.0,0.0,0.8,2.5,45.0,20.0,30.0,0.0
1851,94.17708333333331,0.0,1.3,48.0,29.0,35.0,0.2,0.8,2.5,44.0,29.0,33.0,0.3
1852,120.94791666666669,0.0,1.5,44.3125,24.78125,32.9375,0.5,1.2,2.8,44.0,30.0,34.0,0.5
1853,118.36458333333331,0.2,2.0,44.78125,26.25,34.0625,0.5,1.4,3.3,41.0,26.0,32.0,0.5
1854,126.98958333333331,0.4,2.5,45.1875,26.625,34.75,0.2,1.8,3.8,30.0,23.0,26.0,0.3
1855,106.61458333333331,0.5,2.7,42.5625,26.25,32.90625,0.0,1.9,4.1,39.0,16.0,27.0,0.0
1856,106.0,0.5,2.7,42.90625,25.3125,32.5625,0.2,1.9,4.1,45.0,26.0,31.0,0.4
1857,105.29166666666669,0.7,2.9,42.193548387096776,25.29032258064516,32.29032258064516,0.0,2.4,4.5,47.0,23.0,32.0,0.0
1858,100.11458333333331,0.7,2.9,40.25,24.375,31.21875,0.0,2.4,4.5,55.0,20.0,33.0,0.0
1859,112.6875,0.7,2.9,40.59375,22.90625,30.34375,0.0,2.4,4.5,36.0,19.0,27.0,0.2
1860,103.64583333333331,0.7,2.9,40.3125,22.875,30.5,0.7,2.4,4.7,31.0,15.0,22.0,0.2
1861,89.90625,1.6,3.6,39.125,22.3125,29.625,0.0,2.4,4.9,42.0,2.0,14.0,0.0
1862,85.97916666666669,1.6,3.6,31.0,22.0,25.0,0.0,2.4,4.9,34.0,9.0,21.0,0.1
1863,91.5625,1.6,3.6,39.0,18.0,24.0,0.0,2.7,5.0,32.0,16.0,21.0,0.4
1864,90.10416666666669,1.6,3.6,26.0,15.0,18.0,0.2,3.0,5.4,24.0,13.0,17.0,0.3
1865,88.125,1.7,3.8,24.0,17.0,21.0,1.3,3.2,5.7,22.0,15.0,19.0,2.1
1866,87.33333333333331,3.1,5.1,22.0,6.0,14.0,0.1,5.3,7.8,19.0,5.0,12.0,0.3
1867,84.1875,3.2,5.2,12.0,3.0,7.0,0.1,5.5,8.1,21.0,-3.0,6.0,0.1
1868,81.54166666666667,3.2,5.3,22.0,4.0,15.0,0.3,5.5,8.2,26.0,3.0,15.0,0.2
1869,91.57291666666669,3.6,5.6,35.0,17.0,22.0,0.1,5.9,8.4,44.0,9.0,20.0,0.1
1870,87.39583333333331,3.6,5.7,35.0,15.0,25.0,0.0,5.9,8.5,42.0,9.0,22.0,0.0
1871,92.09375,3.6,5.7,47.0,26.0,33.0,0.0,5.9,8.5,45.0,19.0,27.0,0.0
1872,93.27083333333331,3.6,5.7,48.0,24.0,32.0,0.0,5.9,8.5,48.0,20.0,32.0,0.0
1873,93.77083333333331,3.6,5.7,42.0,26.0,31.0,0.0,5.9,8.5,50.0,17.0,27.0,0.0
1874,92.84375,3.5,5.7,41.0,23.0,31.0,0.0,5.9,8.5,42.0,21.0,31.0,0.0
1875,91.14583333333331,3.5,5.7,34.0,18.0,22.0,0.0,5.9,8.5,31.0,16.0,21.0,0.0
1876,87.73958333333331,3.5,5.7,29.0,8.0,17.0,0.0,5.9,8.5,27.0,-1.0,13.0,0.0
1877,79.19791666666667,3.4,5.7,26.0,4.0,15.0,0.0,5.9,8.5,34.0,-3.0,11.0,0.0
1878,91.29166666666669,3.4,5.7,37.0,17.0,29.0,0.0,5.9,8.5,46.0,11.0,27.0,0.0
1879,88.60416666666669,3.4,5.7,47.0,25.0,33.0,0.0,5.9,8.5,48.0,20.0,31.0,0.0
1880,85.47916666666667,3.4,5.7,41.0,22.0,31.0,0.0,5.9,8.5,48.0,22.0,30.0,0.0
1881,81.5,3.4,5.7,39.0,25.0,31.0,0.0,5.9,8.5,44.0,22.0,30.0,0.0
1882,80.55208333333333,3.4,5.7,38.0,23.0,29.0,0.1,5.9,8.5,41.0,15.0,25.0,0.0
1883,81.47916666666667,3.4,5.8,42.0,24.0,32.0,0.0,5.9,8.5,54.0,19.0,30.0,0.0
1884,82.35416666666667,3.4,5.8,48.0,28.0,34.0,0.0,6.2,8.5,53.0,23.0,31.0,0.0
1885,84.55208333333333,3.4,5.8,43.0,28.0,33.0,0.2,6.2,8.5,43.0,24.0,31.0,0.4
1886,89.45833333333331,3.5,6.0,33.0,23.0,27.0,0.1,6.7,8.9,33.0,17.0,26.0,0.2
1887,84.89583333333333,3.6,6.1,33.0,18.0,25.0,0.0,6.7,9.1,40.0,11.0,22.0,0.0
1888,79.03125,3.6,6.1,34.34375,15.40625,22.4375,0.0,6.7,9.1,34.36363636363637,9.303030303030303,19.424242424242426,0.0
1889,81.47916666666667,3.7,6.1,50.0,25.0,31.0,0.0,6.7,9.1,49.0,17.0,26.0,0.0
1890,76.9375,3.7,6.1,41.0,23.0,30.0,0.0,6.7,9.1,52.0,16.0,27.0,0.0
1891,77.375,3.7,6.1,43.0,21.0,28.0,0.0,6.8,9.1,42.0,18.0,27.0,0.1
1892,67.88541666666667,3.7,6.1,24.0,5.0,16.0,0.0,6.8,9.2,22.0,-3.0,14.0,0.4
1893,65.28125,3.7,6.1,16.0,1.0,7.0,0.0,7.1,9.6,22.0,-8.0,1.0,0.0
1894,71.51456749231953,3.5,6.1,14.0,-4.0,2.0,0.0,7.0,9.6,16.0,-13.0,-4.0,0.0
1895,70.12526737967914,3.5,6.1,20.0,-4.0,9.0,0.0,7.0,9.6,29.0,-11.0,8.0,0.2
1896,71.22916666666667,3.5,6.1,20.0,3.0,13.0,0.0,7.3,9.8,19.0,-3.0,9.0,0.1
1897,72.84006775582574,3.5,6.1,18.0,0.0,8.0,0.1,7.3,9.9,25.0,-8.0,3.0,0.1
1898,68.05381410256413,3.5,6.2,29.0,6.0,18.0,0.0,7.3,10.0,34.0,2.0,12.0,0.0
1899,70.19878472222226,3.5,6.2,33.0,14.0,21.0,0.0,7.4,10.0,32.0,7.0,15.0,0.0
1900,66.16395833333334,3.6,6.2,36.0,15.0,23.0,0.1,7.4,10.0,48.0,8.0,19.0,0.0
1901,66.47696759259257,3.6,6.3,41.0,20.0,26.0,0.0,7.4,10.0,51.0,13.0,24.0,0.0
1902,60.86622248427672,3.6,6.3,39.0,19.0,26.0,0.0,7.4,10.0,45.0,9.0,20.0,0.0
1903,59.54124999999999,3.5,6.3,35.0,19.0,26.0,0.0,7.4,10.0,37.0,15.0,23.0,0.0
1904,60.65692833549925,3.4,6.3,39.0,20.0,28.0,0.0,7.5,10.0,45.0,14.0,23.0,0.0
1905,68.4789285714286,3.4,6.3,36.0,22.0,26.0,0.0,7.4,10.0,39.0,13.0,21.0,0.1
1906,67.35416666666667,3.3,6.3,29.0,22.0,25.0,0.0,7.5,10.1,27.0,19.0,23.0,0.0
1907,67.97916666666667,3.3,6.3,24.0,12.0,18.0,0.0,7.5,10.1,22.0,1.0,15.0,1.0
1908,67.13541666666667,3.3,6.3,12.0,-10.0,-1.0,0.0,7.5,11.1,3.0,-17.0,-5.0,0.1
1909,66.26534185453572,3.3,6.3,13.0,-10.0,2.0,0.1,7.5,11.2,23.0,-11.0,1.0,0.1
1910,66.27976190476191,3.3,6.4,16.0,0.0,5.0,0.0,7.7,11.3,22.0,-8.0,1.0,0.0
1911,54.43156666666666,3.3,6.4,19.0,1.0,9.0,0.0,7.7,11.3,15.0,-7.0,5.0,0.0
1912,71.52208333333334,3.3,6.4,21.0,5.0,13.0,0.1,7.9,11.3,20.0,-4.0,10.0,0.1
1913,59.64583333333334,3.3,6.5,29.0,15.0,22.0,0.0,8.1,11.4,32.0,14.0,20.0,0.1
1914,62.85416666666666,3.3,6.5,20.0,13.0,17.0,0.0,8.2,11.5,20.0,11.0,15.0,0.0
1915,65.17708333333333,3.3,6.5,26.0,13.0,22.0,0.1,8.2,11.5,26.0,13.0,21.0,0.0
1916,66.32291666666667,2.9,6.6,36.0,21.0,26.0,0.0,8.2,11.5,31.0,15.0,22.0,0.0
1917,66.95833333333333,2.9,6.6,37.0,20.0,27.0,0.0,8.2,11.5,33.0,13.0,20.0,0.0
1918,67.39583333333333,2.9,6.6,34.0,17.0,25.0,0.1,8.2,11.5,38.0,13.0,23.0,0.4
1919,68.47916666666667,3.0,6.7,26.0,14.0,19.0,0.0,8.5,11.9,26.0,8.0,17.0,0.0
1920,68.32291666666667,3.0,6.7,19.0,2.0,12.0,0.0,8.6,11.9,20.0,2.0,9.0,0.0
1921,64.49138211382117,3.0,6.7,15.0,2.0,6.0,0.0,8.6,11.9,13.0,-2.0,4.0,0.2
1922,68.91666666666667,3.0,6.7,21.0,4.0,14.0,0.1,8.9,12.1,20.0,2.0,12.0,0.2
1923,65.78125,3.0,6.8,26.0,17.0,21.0,0.1,9.1,12.3,22.0,14.0,18.0,0.2
1924,65.89583333333333,3.1,6.9,34.0,23.0,26.0,0.0,9.2,12.5,36.0,14.0,22.0,0.0
1925,65.64583333333333,3.1,6.9,36.0,20.0,26.0,0.0,9.3,12.5,35.0,19.0,25.0,0.0
1926,65.15625,3.1,6.9,26.0,8.0,16.0,0.0,9.3,12.5,28.0,-2.0,12.0,0.0
1927,61.08666666666663,3.1,6.9,27.0,8.0,18.0,0.0,9.3,12.5,26.0,-1.0,14.0,0.0
1928,65.22916666666667,3.1,6.9,33.0,18.0,22.0,0.0,9.3,12.5,33.0,8.0,17.0,0.0
1929,62.82291666666666,3.1,6.9,36.0,20.0,27.0,0.0,9.3,12.5,46.0,10.0,23.0,0.1
1930,63.55208333333334,3.1,6.9,30.0,16.0,23.0,0.0,9.5,12.6,33.0,5.0,20.0,0.0
1931,61.94791666666666,3.1,6.9,27.0,10.0,18.0,0.0,9.5,12.6,26.0,1.0,11.0,0.0
1932,63.93471177944862,3.1,6.9,31.0,7.0,20.0,0.0,9.5,12.6,35.0,-1.0,15.0,0.0
1933,55.96420940170941,3.1,6.9,34.0,13.0,23.0,0.0,9.5,12.6,35.0,6.0,21.0,0.0
1934,59.84382832080199,3.1,6.9,23.0,11.0,17.0,0.3,9.5,12.6,25.0,5.0,16.0,0.4
1935,59.9375,3.4,7.2,22.0,18.0,19.0,0.4,9.9,13.0,21.0,15.0,17.0,0.2
1936,63.10416666666666,3.8,7.6,31.0,20.0,26.0,0.5,10.3,13.2,33.0,21.0,26.0,0.9
1937,63.97916666666666,4.4,8.1,31.0,24.0,26.0,0.6,11.2,14.1,31.0,22.0,25.0,1.2
1938,65.0,5.1,8.7,28.0,14.0,22.0,0.4,12.3,15.3,26.0,7.0,19.0,0.7
1939,65.41666666666667,5.5,9.1,23.0,9.0,17.0,0.6,13.2,16.0,20.0,8.0,15.0,0.8
1940,65.33333333333333,6.2,9.7,21.0,6.0,11.0,0.0,14.5,16.8,22.0,-2.0,8.0,0.0
1941,66.1875,6.2,9.7,29.0,11.0,20.0,0.2,14.5,16.8,37.0,10.0,20.0,0.3
1942,66.27083333333333,6.3,9.9,26.0,23.0,25.0,0.5,14.7,17.1,25.0,21.0,22.0,0.4
1943,65.52083333333333,6.9,10.4,36.0,23.0,29.0,0.0,15.8,17.5,38.0,19.0,26.0,0.2
1944,66.83333333333333,6.9,10.4,29.0,10.0,18.0,0.1,15.9,17.7,25.0,10.0,16.0,0.1
1945,66.42708333333333,7.1,10.5,20.0,2.0,10.0,0.1,16.6,17.8,31.0,-7.0,9.0,0.3
1946,56.675000000000004,7.1,10.6,29.0,0.0,9.0,0.0,16.6,18.1,37.0,-7.0,5.0,0.0
1947,55.65455246913583,7.1,10.6,31.0,4.0,15.0,0.0,16.6,18.1,44.0,-3.0,11.0,0.1
1948,55.00607040229883,7.2,10.6,36.0,14.0,21.0,0.1,16.7,18.2,49.0,10.0,20.0,1.1
1949,58.00873724489795,7.2,10.7,35.0,15.0,24.0,0.0,16.8,19.3,45.0,10.0,23.0,0.1
1950,63.27083333333334,7.2,10.7,22.0,10.0,16.0,0.1,16.9,19.4,20.0,8.0,15.0,0.1
1951,64.875,7.3,10.8,24.0,6.0,15.0,0.0,17.2,19.5,27.0,-2.0,12.0,0.1
1952,61.77083333333334,7.4,10.8,32.0,16.0,22.0,0.0,17.2,19.6,38.0,10.0,19.0,0.0
1953,58.35223214285715,7.4,10.8,38.0,16.0,25.0,0.1,17.2,19.6,45.0,13.0,25.0,0.1
1954,61.91666666666666,7.4,10.9,30.0,19.0,23.0,0.2,17.4,19.7,28.0,17.0,22.0,0.8
1955,62.64583333333334,7.6,11.1,26.0,17.0,20.0,0.0,18.3,20.5,33.0,16.0,20.0,0.1
1956,62.125,7.7,11.1,40.0,18.0,28.0,0.2,18.4,20.6,40.0,17.0,27.0,0.4
1957,63.47916666666666,7.8,11.3,40.0,25.0,30.0,0.0,18.6,21.0,44.0,24.0,29.0,0.1
1958,63.875,7.8,11.3,42.0,23.0,30.0,0.0,18.7,21.1,45.0,23.0,30.0,0.1
1959,63.58333333333334,7.8,11.3,31.0,-2.0,19.0,0.0,18.7,21.2,28.0,-4.0,17.0,0.0
1960,62.61458333333334,8.0,11.3,7.0,-9.0,-2.0,0.0,19.1,21.2,9.0,-12.0,-4.0,0.0
1961,56.39439137754358,8.0,11.3,30.0,-4.0,17.0,0.1,19.1,21.2,36.0,-4.0,13.0,0.2
1962,55.31888020833332,8.0,11.4,44.0,11.0,25.0,0.1,19.1,21.4,54.0,9.0,23.0,0.1
1963,56.16769791666667,8.1,11.5,38.0,20.0,26.0,0.0,19.2,21.5,41.0,15.0,25.0,0.0
1964,60.20833333333334,8.1,11.5,29.0,8.0,19.0,0.0,19.5,21.5,33.0,-2.0,15.0,0.4
1965,60.27879915730337,8.2,11.5,27.0,10.0,17.0,0.0,19.5,21.9,29.0,-2.0,13.0,0.1
1966,59.375,8.2,11.5,24.0,13.0,18.0,0.3,19.8,22.0,24.0,9.0,18.0,0.0
1967,57.88541666666666,8.5,11.8,30.0,9.0,18.0,0.2,20.2,22.0,33.0,5.0,17.0,0.2
1968,60.27083333333334,8.7,12.0,26.0,8.0,19.0,0.3,20.5,22.2,26.0,0.0,17.0,0.4
1969,67.69791666666667,9.1,12.3,30.0,6.0,14.0,0.0,20.8,22.6,31.0,-4.0,10.0,0.2
1970,66.17708333333333,9.1,12.3,33.0,9.0,22.0,0.3,20.8,22.8,31.0,4.0,20.0,0.1
1971,58.59375,9.3,12.6,19.0,5.0,10.0,0.0,21.5,22.9,18.0,-3.0,7.0,0.0
1972,56.35724085365854,9.5,12.6,32.0,7.0,19.0,0.1,21.7,22.9,36.0,-1.0,16.0,0.5
1973,62.19791666666666,9.5,12.7,40.0,17.0,25.0,0.0,21.7,23.4,41.0,7.0,19.0,0.1
1974,61.25,9.5,12.7,42.0,17.0,27.0,0.0,21.7,23.5,47.0,12.0,24.0,0.0
1975,58.73958333333334,9.5,12.7,34.0,13.0,22.0,0.0,21.7,23.5,34.0,3.0,20.0,0.0
1976,59.77083333333334,9.5,12.7,34.0,8.0,19.0,0.0,21.7,23.5,35.0,-4.0,13.0,0.0
1977,63.21875,9.5,12.7,40.0,15.0,26.0,0.0,21.7,23.5,41.0,8.0,22.0,0.0
1978,60.32291666666666,9.5,12.7,44.0,21.0,29.0,0.0,21.7,23.5,49.0,15.0,29.0,0.1
1979,62.51041666666666,9.5,12.7,35.0,17.0,24.0,0.0,21.7,23.6,39.0,12.0,22.0,0.0
1980,60.11458333333334,9.5,12.7,42.0,18.0,29.0,0.1,21.7,23.6,47.0,20.0,29.0,0.1
1981,61.67708333333334,9.5,12.8,41.0,18.0,28.0,0.0,21.7,23.7,35.0,17.0,26.0,0.0
1982,60.47916666666666,9.6,12.8,24.0,14.0,18.0,0.0,21.7,23.7,23.0,11.0,16.0,0.0
1983,60.39583333333334,9.7,12.8,36.0,14.0,23.0,0.3,21.7,23.7,42.0,12.0,21.0,0.7
1984,58.8125,9.9,13.1,40.0,19.0,26.0,0.2,22.2,24.4,37.0,14.0,24.0,0.3
1985,61.64583333333334,10.1,13.3,32.0,12.0,19.0,0.1,22.8,24.7,31.0,6.0,16.0,0.3
1986,57.86458333333334,10.2,13.4,37.0,15.0,24.0,0.2,23.2,25.0,35.0,13.0,22.0,0.1
1987,60.89583333333334,10.3,13.6,45.0,16.0,24.0,0.0,23.7,25.1,40.0,11.0,22.0,0.3
1988,58.57291666666666,10.3,13.6,38.0,18.0,26.0,0.0,24.0,25.4,41.0,13.0,24.0,0.0
1989,61.125,10.3,13.6,28.0,13.0,21.0,0.0,24.1,25.4,27.0,11.0,19.0,0.0
1990,55.75,10.3,13.6,45.0,13.0,24.0,0.1,24.4,25.4,44.0,4.0,20.0,0.0
1991,57.9375,10.3,13.7,52.0,17.0,30.0,0.0,24.7,25.4,51.0,12.0,29.0,0.1
1992,63.10416666666666,10.3,13.7,52.0,24.0,34.0,0.0,25.3,25.5,54.0,20.0,32.0,0.1
1993,65.07291666666667,10.4,13.7,45.0,26.0,33.0,0.0,25.6,25.6,48.0,17.0,29.0,0.0
1994,67.95833333333333,10.6,13.7,53.0,22.0,33.0,0.0,25.8,25.6,54.0,16.0,31.0,0.0
1995,74.79166666666667,10.8,13.7,44.0,21.0,31.0,0.0,26.2,25.6,50.0,15.0,30.0,0.0
1996,84.86458333333333,10.8,13.7,51.0,24.0,34.0,0.0,26.2,25.6,52.0,17.0,31.0,0.0
1997,99.21875,10.8,13.7,52.0,25.0,36.0,0.0,26.2,25.6,55.0,19.0,34.0,0.0
1998,125.59375,10.5,13.7,49.0,28.0,36.0,0.0,26.2,25.6,49.0,23.0,33.0,0.0
1999,156.5,10.5,13.7,45.0,22.0,31.0,0.0,25.7,25.6,45.0,17.0,28.0,0.0
2000,162.29166666666666,10.4,13.7,47.0,20.0,31.0,0.0,25.4,25.6,47.0,14.0,29.0,0.0
2001,187.98958333333331,10.2,13.7,48.0,24.0,32.0,0.0,25.1,25.6,48.0,17.0,30.0,0.0
2002,238.70833333333331,10.3,13.7,53.0,24.0,36.0,0.0,24.8,25.6,54.0,20.0,34.0,0.0
2003,279.9270833333333,10.1,13.7,46.0,26.0,34.0,0.1,24.3,25.6,46.0,22.0,32.0,0.0
2004,265.375,10.1,13.8,40.0,21.0,30.0,0.0,24.4,25.6,40.0,9.0,27.0,0.5
2005,213.71875,10.3,13.8,42.0,16.0,27.0,0.0,24.7,26.1,43.0,8.0,23.0,0.0
2006,201.07291666666663,10.3,13.8,54.0,19.0,33.0,0.1,24.7,26.1,51.0,11.0,30.0,0.2
2007,208.70833333333331,10.3,13.9,43.0,27.0,35.0,0.0,24.7,26.3,46.0,27.0,36.0,0.0
2008,176.42708333333337,10.3,13.9,37.0,24.0,31.0,0.0,24.7,26.3,35.0,21.0,29.0,0.0
2009,158.38541666666666,10.2,13.9,37.0,22.0,26.0,0.5,24.8,26.3,35.0,20.0,24.0,0.7
2010,140.01041666666666,10.6,14.4,33.0,14.0,20.0,0.0,25.3,27.0,32.0,11.0,18.0,0.1
2011,124.125,10.9,14.4,25.0,8.0,14.0,0.2,25.8,27.1,22.0,4.0,12.0,0.7
2012,119.3913043478261,11.0,14.6,29.0,8.0,16.0,0.2,26.3,27.8,31.0,3.0,14.0,0.1
2013,116.66666666666669,11.1,14.8,35.0,10.0,20.0,0.0,26.5,27.9,39.0,7.0,19.0,0.3
2014,114.28125,11.3,14.8,51.0,13.0,29.0,0.1,26.7,28.2,47.0,9.0,26.0,0.1
2015,135.28125,11.4,14.9,53.0,17.0,34.0,0.1,26.7,28.3,52.0,14.0,30.0,0.2
2016,163.10416666666666,11.5,15.0,36.0,13.0,23.0,0.0,26.9,28.5,40.0,11.0,22.0,0.3
2017,152.08333333333334,11.5,15.0,32.0,12.0,20.0,0.1,27.1,28.8,30.0,10.0,16.0,0.0
2018,132.29166666666666,11.5,15.1,35.0,7.0,16.0,0.1,27.3,28.8,34.0,4.0,14.0,0.4
2019,131.22916666666666,11.6,15.2,46.0,8.0,28.0,0.1,27.2,29.2,45.0,4.0,25.0,0.1
2020,172.80208333333337,11.7,15.3,57.0,29.0,39.0,0.0,27.5,29.3,56.0,25.0,37.0,0.0
2021,246.58333333333331,11.5,15.3,49.0,29.0,37.0,0.0,27.3,29.3,51.0,24.0,36.0,0.0
2022,302.90625,11.3,15.3,38.0,18.0,27.0,0.0,27.2,29.3,38.0,11.0,24.0,0.0
2023,271.2916666666667,11.1,15.3,25.0,6.0,16.0,0.0,26.9,29.3,26.0,-1.0,13.0,0.0
2024,226.72916666666663,11.1,15.3,24.0,7.0,16.0,0.0,26.4,29.3,23.0,-1.0,13.0,0.0
2025,214.86458333333331,11.0,15.3,46.0,10.0,27.0,0.0,26.8,29.3,43.0,3.0,24.0,0.3
2026,275.0833333333333,10.7,15.3,50.0,26.0,36.0,0.0,27.0,29.6,48.0,16.0,32.0,0.0
2027,343.0833333333333,10.0,15.3,52.0,29.0,39.0,0.0,26.8,29.6,53.0,24.0,37.0,0.0
2028,438.58333333333326,9.4,15.3,50.0,30.0,38.0,0.0,26.6,29.6,52.0,25.0,36.0,0.1
2029,495.26041666666674,8.9,15.3,44.0,25.0,32.0,0.5,26.1,29.7,47.0,24.0,30.0,0.2
2030,444.82291666666674,9.0,15.8,35.0,22.0,28.0,0.5,26.4,29.9,40.0,21.0,28.0,1.0
2031,375.47916666666674,9.4,16.3,34.0,23.0,29.0,0.7,27.4,30.9,33.0,25.0,29.0,1.0
2032,371.34375,10.1,17.0,44.0,23.0,33.0,0.3,28.6,31.9,42.0,21.0,31.0,0.6
2033,395.05208333333326,10.5,17.3,38.0,21.0,26.0,0.1,29.2,32.5,43.0,18.0,26.0,0.5
2034,350.8125,10.5,17.4,39.0,23.0,30.0,0.2,29.5,33.0,35.0,21.0,28.0,0.3
2035,324.4479166666667,10.7,17.6,57.0,29.0,37.0,0.1,29.8,33.3,51.0,25.0,34.0,0.1
2036,354.14583333333326,10.7,17.7,42.0,31.0,35.0,0.1,29.8,33.4,45.0,27.0,33.0,0.2
2037,340.1458333333333,10.8,17.8,47.0,32.0,37.0,0.2,30.1,33.6,47.0,29.0,35.0,0.3
2038,449.84375,10.9,18.0,36.0,25.0,31.0,1.4,30.3,33.9,38.0,18.0,29.0,1.6
2039,381.73958333333326,12.1,19.4,35.0,23.0,29.0,0.9,32.2,35.5,43.0,20.0,29.0,0.4
2040,354.46875,13.0,20.3,41.0,26.0,31.0,0.3,33.3,35.9,42.0,25.0,31.0,1.0
2041,328.9583333333333,13.2,20.6,38.0,20.0,28.0,0.3,33.6,36.9,34.0,17.0,26.0,0.4
2042,308.1979166666667,13.6,20.9,33.0,14.0,21.0,0.6,34.5,37.3,33.0,13.0,20.0,0.3
2043,271.40625,14.5,21.5,38.0,10.0,20.0,0.0,35.4,37.6,33.0,10.0,18.0,0.1
2044,253.08333333333331,14.5,21.5,38.0,7.0,23.0,0.2,35.7,37.7,37.0,2.0,20.0,0.1
2045,265.3854166666667,14.6,21.7,49.0,20.0,34.0,0.0,36.2,37.8,56.0,13.0,33.0,0.9
2046,387.58333333333326,14.3,21.7,59.0,28.0,42.0,0.0,36.1,38.7,60.0,23.0,41.0,0.2
2047,552.1354166666666,13.7,21.7,60.0,29.0,42.0,0.0,35.3,38.9,56.0,28.0,41.0,0.1
2048,633.6041666666666,13.1,21.7,32.0,17.0,24.0,0.2,34.9,39.0,29.0,10.0,22.0,0.4
2049,484.11458333333326,13.4,21.9,36.0,17.0,25.0,0.1,35.2,39.4,39.0,10.0,23.0,0.1
2050,437.89583333333326,13.5,22.0,52.0,19.0,35.0,0.1,35.2,39.5,52.0,11.0,34.0,0.1
2051,516.84375,13.1,22.1,58.0,35.0,44.0,0.0,35.0,39.6,53.0,36.0,44.0,0.1
2052,681.7291666666666,12.6,22.1,50.0,36.0,41.0,0.0,34.7,39.7,46.0,33.0,40.0,0.0
2053,720.4270833333335,12.1,22.1,57.0,32.0,42.0,0.0,34.5,39.7,53.0,33.0,41.0,0.0
2054,809.0833333333335,11.5,22.1,48.0,26.0,36.0,0.0,34.1,39.7,49.0,20.0,34.0,0.0
2055,813.1458333333335,11.0,22.1,52.0,20.0,35.0,0.0,33.5,39.7,51.0,12.0,32.0,0.0
2056,877.0,10.3,22.1,60.0,29.0,43.0,0.0,33.0,39.7,63.0,24.0,41.0,0.0
2057,1085.7708333333333,9.4,22.1,62.0,34.0,46.0,0.0,32.2,39.7,63.0,29.0,44.0,0.0
2058,1298.0208333333333,8.4,22.1,59.0,33.0,45.0,0.0,31.3,39.7,61.0,27.0,42.0,0.0
2059,1454.0625,7.1,22.1,61.0,34.0,46.0,0.0,30.4,39.7,62.0,29.0,44.0,0.0
2060,1506.979166666667,6.1,22.1,64.0,36.0,47.0,0.0,29.4,39.7,67.0,31.0,46.0,0.0
2061,1638.854166666667,5.0,22.1,65.0,36.0,46.0,0.0,28.5,39.7,67.0,33.0,46.0,0.0
2062,1768.854166666667,3.6,22.1,60.0,33.0,45.0,0.0,27.6,39.7,57.0,32.0,43.0,0.0
